Algorithm,Scenario,Strategy,Top1_acc,Top5_acc,PowerLoss_dB,AllocGain,Fairness,Coverage,TrainTime,InferTime,RobustnessDrop
RF,Scenario 2 (V2I - Night),Max-SNR,46.21848739495798,92.26890756302521,0.39645860325979254,28.35518866606157,0.999342303642096,0.9999999999983051,0.4057645797729492,0.00040424823760986327,11.764705882352942
RF,Scenario 2 (V2I - Night),Round-Robin,46.21848739495798,92.26890756302521,0.39645860325979254,2.8355188666061566,0.9993423036420958,0.9999999999983051,0.4057645797729492,0.00040424823760986327,11.764705882352942
RF,Scenario 2 (V2I - Night),Proportional-Fair,46.21848739495798,92.26890756302521,0.39645860325979254,2.860823070197272,0.8667383883856662,0.9999999999983051,0.4057645797729492,0.00040424823760986327,11.764705882352942
RF,Scenario 2 (V2I - Night),Max-Min,46.21848739495798,92.26890756302521,0.39645860325979254,26.904466459848265,0.9996218183489185,0.9999999999983051,0.4057645797729492,0.00040424823760986327,11.764705882352942
XGB,Scenario 2 (V2I - Night),Max-SNR,46.72268907563025,89.74789915966387,0.42875117306057065,28.344370396814043,0.9993207661613377,0.9999999999983051,3.2109463214874268,9.199857711791992e-05,9.411764705882348
XGB,Scenario 2 (V2I - Night),Round-Robin,46.72268907563025,89.74789915966387,0.42875117306057065,2.8344370396814043,0.9993207661613375,0.9999999999983051,3.2109463214874268,9.199857711791992e-05,9.411764705882348
XGB,Scenario 2 (V2I - Night),Proportional-Fair,46.72268907563025,89.74789915966387,0.42875117306057065,2.8604399822674886,0.8638654174755173,0.9999999999983051,3.2109463214874268,9.199857711791992e-05,9.411764705882348
XGB,Scenario 2 (V2I - Night),Max-Min,46.72268907563025,89.74789915966387,0.42875117306057065,26.86901544536476,0.9995670508598012,0.9999999999983051,3.2109463214874268,9.199857711791992e-05,9.411764705882348
NB,Scenario 2 (V2I - Night),Max-SNR,24.369747899159663,71.09243697478992,1.478389284162196,27.992963022292876,0.9989144530029971,0.9999999999983051,0.03981518745422363,4.1778087615966794e-05,0.8403361344537821
NB,Scenario 2 (V2I - Night),Round-Robin,24.369747899159663,71.09243697478992,1.478389284162196,2.7992963022292883,0.9989144530029971,0.9999999999983051,0.03981518745422363,4.1778087615966794e-05,0.8403361344537821
NB,Scenario 2 (V2I - Night),Proportional-Fair,24.369747899159663,71.09243697478992,1.478389284162196,2.8412773314907067,0.7913320862495247,0.9999999999983051,0.03981518745422363,4.1778087615966794e-05,0.8403361344537821
NB,Scenario 2 (V2I - Night),Max-Min,24.369747899159663,71.09243697478992,1.478389284162196,26.399828042949174,0.9997856902847106,0.9999999999983051,0.03981518745422363,4.1778087615966794e-05,0.8403361344537821
KNN,Scenario 3 (V2I - Day - Location B),Max-SNR,26.174496644295303,59.73154362416108,1.4295101089875166,27.233724842437052,0.9994125880171157,0.9999999999965518,0.005079984664916992,1.4162063598632812e-05,1.6778523489932873
KNN,Scenario 3 (V2I - Day - Location B),Round-Robin,26.174496644295303,59.73154362416108,1.4295101089875166,2.7233724842437055,0.9994125880171142,0.9999999999965518,0.005079984664916992,1.4162063598632812e-05,1.6778523489932873
KNN,Scenario 3 (V2I - Day - Location B),Proportional-Fair,26.174496644295303,59.73154362416108,1.4295101089875166,2.7541475167652134,0.7728345831665848,0.9999999999965518,0.005079984664916992,1.4162063598632812e-05,1.6778523489932873
KNN,Scenario 3 (V2I - Day - Location B),Max-Min,26.174496644295303,59.73154362416108,1.4295101089875166,26.417801618738153,0.9999615651864393,0.9999999999965518,0.005079984664916992,1.4162063598632812e-05,1.6778523489932873
NN,Scenario 3 (V2I - Day - Location B),Max-SNR,32.5503355704698,74.49664429530202,1.1786840254513407,27.319710454082553,0.999308798724988,0.9999999999965518,7.780673265457153,1.4233589172363282e-05,3.3557046979865746
NN,Scenario 3 (V2I - Day - Location B),Round-Robin,32.5503355704698,74.49664429530202,1.1786840254513407,2.7319710454082555,0.9993087987249863,0.9999999999965518,7.780673265457153,1.4233589172363282e-05,3.3557046979865746
NN,Scenario 3 (V2I - Day - Location B),Proportional-Fair,32.5503355704698,74.49664429530202,1.1786840254513407,2.7687841912771107,0.7425858008153582,0.9999999999965518,7.780673265457153,1.4233589172363282e-05,3.3557046979865746
NN,Scenario 3 (V2I - Day - Location B),Max-Min,32.5503355704698,74.49664429530202,1.1786840254513407,26.4514528574819,0.999925865653979,0.9999999999965518,7.780673265457153,1.4233589172363282e-05,3.3557046979865746
RF,Scenario 3 (V2I - Day - Location B),Max-SNR,28.187919463087248,67.11409395973155,1.3213419992482485,27.275536967581566,0.999416664919209,0.9999999999965518,0.28283023834228516,0.0003230619430541992,1.3422818791946298
RF,Scenario 3 (V2I - Day - Location B),Round-Robin,28.187919463087248,67.11409395973155,1.3213419992482485,2.727553696758157,0.9994166649192077,0.9999999999965518,0.28283023834228516,0.0003230619430541992,1.3422818791946298
RF,Scenario 3 (V2I - Day - Location B),Proportional-Fair,28.187919463087248,67.11409395973155,1.3213419992482485,2.7574237206191166,0.7824737361714198,0.9999999999965518,0.28283023834228516,0.0003230619430541992,1.3422818791946298
RF,Scenario 3 (V2I - Day - Location B),Max-Min,28.187919463087248,67.11409395973155,1.3213419992482485,26.50133131209785,0.9999345507403491,0.9999999999965518,0.28283023834228516,0.0003230619430541992,1.3422818791946298
XGB,Scenario 3 (V2I - Day - Location B),Max-SNR,30.201342281879196,68.12080536912751,1.3381783585520524,27.26885105044316,0.9994018077863852,0.9999999999965518,3.084397792816162,8.657693862915039e-05,3.0201342281879207
XGB,Scenario 3 (V2I - Day - Location B),Round-Robin,30.201342281879196,68.12080536912751,1.3381783585520524,2.726885105044316,0.9994018077863838,0.9999999999965518,3.084397792816162,8.657693862915039e-05,3.0201342281879207
XGB,Scenario 3 (V2I - Day - Location B),Proportional-Fair,30.201342281879196,68.12080536912751,1.3381783585520524,2.756404025783024,0.787190658412707,0.9999999999965518,3.084397792816162,8.657693862915039e-05,3.0201342281879207
XGB,Scenario 3 (V2I - Day - Location B),Max-Min,30.201342281879196,68.12080536912751,1.3381783585520524,26.422690961001084,0.9999523817141232,0.9999999999965518,3.084397792816162,8.657693862915039e-05,3.0201342281879207
NB,Scenario 3 (V2I - Day - Location B),Max-SNR,11.74496644295302,41.2751677852349,2.228478653549153,26.9656052723107,0.999424068640558,0.9999999999965518,0.01999497413635254,1.7156600952148436e-05,0.33557046979865746
NB,Scenario 3 (V2I - Day - Location B),Round-Robin,11.74496644295302,41.2751677852349,2.228478653549153,2.6965605272310698,0.9994240686405559,0.9999999999965518,0.01999497413635254,1.7156600952148436e-05,0.33557046979865746
NB,Scenario 3 (V2I - Day - Location B),Proportional-Fair,11.74496644295302,41.2751677852349,2.228478653549153,2.727943441596449,0.7628629664948051,0.9999999999965518,0.01999497413635254,1.7156600952148436e-05,0.33557046979865746
NB,Scenario 3 (V2I - Day - Location B),Max-Min,11.74496644295302,41.2751677852349,2.228478653549153,26.272749897836192,0.9999851044042234,0.9999999999965518,0.01999497413635254,1.7156600952148436e-05,0.33557046979865746
